z_id,z_lat_d,z_long_d,z_land,z_water,z_pop,z_households,z_comm,z_med_inc,z_house_unit,z_comm_miles,z_comm_miles_ph,z_carb_ton_ph,z_pov,z_per_comm
71303,31.281321,-92.547344,66.055,0.184,21015,7912,5253,51269,8947,1.4115438733500002E7,2686.735899785868,1.1157486888503276,15.2,86.9
71463,30.810055,-92.609872,238.136,0.892,10801,3229,2700,34313,3758,5.462682254999999E7,20230.283325617995,8.401239622185381,13.9,81.6
74369,36.92462,-95.202002,228.79,0.397,1803,721,450,43819,866,1.22166081E7,27102.846589018303,11.25528026339279,7.7,85.8
75050,32.776671,-97.009389,24.734,0.259,41041,15023,10260,47048,16470,3.9675928080000006E7,3866.9552964109066,1.6058706410842867,15.9,82.9
75212,32.781246,-96.878831,10.29,0.098,24884,7245,6221,29860,7530,3.1322082507E7,5034.895114451053,2.0908931253330145,30.2,68.4
75568,33.194056,-94.588989,134.103,1.182,2876,1106,719,28902,1454,1.82918272315E7,25440.64983518776,10.565002574080077,18.2,83.2
75784,31.872135,-94.974153,38.598,0.027,658,295,164,31875,332,4100517.9845000003,24927.161,10.351760738644861,18.4,84.7
76953,31.723768,-100.331902,45.675,0.134,74,27,18,100125,63,237031.362,12812.506054054054,5.320782303849458,0.0,100.0
77518,29.507162,-94.987247,2.747,0.171,8673,3312,2168,37250,3427,4.0568202120000005E7,18710.11281909374,7.769942645947949,27.7,69.0
77703,30.136892,-94.111285,13.232,0.754,15006,5366,3751,26744,6369,5.203907868799999E7,13871.539034519525,5.760577915877338,29.1,85.0
78146,28.603142,-97.838545,38.73,0.0,771,140,192,65192,305,5966893.344,30956.645105058364,12.855687151806249,20.5,76.9
78401,27.797802,-97.399067,2.155,0.355,5391,1807,1347,24723,2379,3280151.7645000005,2433.798378408459,1.0107087004166346,27.3,63.1
79908,31.857201,-106.380388,19.505,0.0,3673,588,918,61976,546,1.1508310743999999E7,12532.873121698884,5.204656235165327,4.4,45.7
85736,31.909842,-111.364423,352.59,0.008,4975,1609,1243,39597,2225,2.67284421745E7,21490.204763417085,8.924460267873256,17.2,73.9
86333,34.322744,-112.081924,493.259,0.01,5734,2559,1433,37744,3214,2.91342577985E7,20323.863131147544,8.440101478808797,17.4,60.3
89004,36.102747,-115.487884,43.825,0.006,313,138,78,113000,165,1060699.263,13555.262146964857,5.629234331779285,0.0,71.4
89429,39.324826,-119.297035,168.467,5.83,7627,2774,1906,36509,3499,5.2935956970000006E7,27762.400403828506,11.529180018169345,14.1,80.4
92241,33.835639,-116.292771,138.122,0.096,8803,4077,2200,35942,6283,2.7928383479E7,12690.393492672953,5.270071353709558,16.9,71.7
92886,33.896339,-117.796416,14.727,0.027,46564,16254,11641,111949,16255,1.6957239112750003E8,14566.823393823557,6.049315864528504,3.2,80.3
93109,34.406256,-119.726936,3.383,0.39,10858,4342,2714,102561,4888,5.34526589685E7,19691.53028863511,8.177506059584124,2.7,79.7
93230,36.29223,-119.622676,261.805,0.953,65264,21055,16316,53070,22331,3.0376559756700003E8,18617.651236025988,7.731545165166494,16.9,79.2
93422,35.463837,-120.693236,59.811,0.797,31375,12301,7843,67493,12744,1.3322499303299999E8,16984.859669545815,7.0534788730492375,8.5,77.9
94960,37.995864,-122.577814,5.934,0.0,15740,6384,3935,108786,6791,7.82394513645E7,19882.960956670904,8.257003458968896,2.0,62.4
95603,38.915869,-121.080284,39.028,0.512,27844,11598,6961,58730,12243,1.0687582614299999E8,15353.516182014077,6.376013939699025,6.8,77.3
97232,45.528929,-122.643927,1.877,0.028,11472,6219,2868,50311,6569,1.1328701861000001E7,3950.035516387727,1.6403722258942868,5.1,47.1
98004,47.618337,-122.205341,7.027,1.613,27946,15518,6986,102374,16568,6.99945941385E7,10018.549221856438,4.160506866104588,5.5,61.1
98371,47.199448,-122.323541,11.532,0.077,20468,8050,5117,64279,8867,6.627485273550001E7,12951.896176568303,5.378668286035633,5.7,81.5
98944,46.497628,-119.630269,578.096,10.554,22014,5961,5503,39295,6415,1.28823252831E8,23407.513914963205,9.720681129078413,21.3,73.8
777,18.224133,-65.908542,26.581,0.127,40684,13106,10171,19229,16867,1.162697814925E8,11431.499507668863,4.747277389002486,43.4,89.8
1005,42.418848,-72.106598,44.242,0.258,5079,1812,1269,68786,2044,3.08149180435E7,24268.49225713723,10.078228536877505,1.3,76.7
2056,42.116245,-71.32936,14.869,0.498,10981,3177,2745,141278,3121,5.60384033265E7,20412.859785629724,8.477060042751933,3.1,71.6
2190,42.166731,-70.952363,7.118,0.531,16119,6879,4029,77843,6904,6.6674610482999995E7,16545.594759724547,6.8710607770874805,2.3,79.9
5301,42.842769,-72.655573,149.845,1.403,16820,7362,4205,51174,8450,1.347663961175E8,32049.0835,13.309355376845797,10.2,69.5
6415,41.551099,-72.348073,54.416,0.996,16857,5946,4214,96866,6841,9.29190452975E7,22048.773873761642,9.156423056828025,3.2,86.5
7204,40.665265,-74.266706,1.232,0.0,13297,4910,3324,63021,5231,4.0490773019E7,12180.42355990073,5.058290849384944,5.7,78.2
7206,40.651654,-74.183811,1.596,0.659,26636,7508,6659,45082,9048,8.729275819299999E7,13108.98906637633,5.443905880041424,21.3,44.6
7662,40.910694,-74.082895,1.041,0.022,5530,1923,1382,73512,2170,1.8666356052500002E7,13501.885028933093,5.607067862248992,0.9,85.6
11024,40.81609,-73.741414,3.524,0.6,8002,2143,2000,94243,2389,2.09918563545E7,10493.304851037241,4.357663561269532,4.4,50.7
11105,40.778877,-73.906769,1.632,0.0,36688,15532,9172,61646,17416,4.3596504317E7,4753.216781181858,1.973917641792672,8.0,18.7
11971,41.064037,-72.430926,11.066,4.116,5818,2660,1454,89074,4051,2.6397694969E7,18148.982446888967,7.536916215210387,3.1,73.0
12063,42.568163,-73.638051,1.425,0.004,444,120,111,155658,176,1547765.4345000002,13943.832743243245,5.7906000742618104,0.0,93.1
12944,44.442367,-73.514751,90.122,1.861,4080,1748,1020,47197,2151,2.006479638E7,19671.369,8.169133472102805,10.2,76.2
13045,42.573807,-76.202102,106.577,0.343,30112,10747,7528,46204,12112,1.61340356746E8,21432.03463682253,8.900303355955227,7.8,71.4
13123,43.233564,-75.769068,2.366,0.0,314,82,78,66875,170,1570989.1804999998,20012.601025477703,8.31084043520656,0.0,79.6
13494,43.532529,-75.141288,17.509,0.408,314,123,78,45250,608,1689149.1115,21517.823076433124,8.93592961122716,6.5,87.0
13834,42.530981,-74.965895,0.348,0.041,118,44,29,,68,760578.2295,25782.31286440678,10.70688852457865,,77.3
14551,43.218114,-77.049402,43.691,0.119,5651,2154,1412,47561,2468,2.9458983762000002E7,20852.227047956116,8.659520643700281,17.3,80.5
14712,42.183745,-79.361923,26.027,0.074,3342,1479,835,48750,2237,1.8842632544999998E7,22552.52249551167,9.365619972785618,2.0,80.5
14816,42.197873,-76.732083,3.851,0.022,520,163,130,49083,207,2895339.0324999997,22271.83871153846,9.249057506048707,0.0,92.9
15901,40.328742,-78.914292,1.481,0.054,4190,2149,1047,14801,2851,3.2074940341E7,30620.468105966585,12.716079441949772,33.5,61.0
16143,41.105824,-80.452682,26.131,0.158,2901,1425,725,41995,1293,1.6199750055E7,22336.780496380557,9.276026554735235,7.7,89.3
16835,40.90743,-77.877404,0.167,0.0,238,80,59,39500,109,984029.518,16538.311226890757,6.868036068849448,4.8,81.8
17730,41.110449,-76.87841,0.169,0.0,257,55,64,,109,1113406.455,17329.283346303502,7.196511266289685,0.0,45.3
17860,40.866964,-76.611035,26.397,0.106,1994,1045,498,54728,869,1.1556840556E7,23183.23080441324,9.62754075508507,9.9,79.7
18229,40.931148,-75.673699,62.063,0.864,8498,3444,2124,53179,4636,4.5858327682E7,21585.468431160272,8.964021399426233,7.9,79.6
19128,40.048483,-75.227934,7.065,0.103,35239,15264,8809,61144,17333,8.362414407749999E7,9492.226689463378,3.9419354480963107,6.8,69.6
19962,39.068862,-75.488122,14.514,0.007,10206,3695,2551,69185,3821,4.5755390214499995E7,17932.74160866157,7.447115639073617,12.8,84.7
20036,38.907017,-77.041569,0.333,0.0,5435,3828,1358,82829,4269,1.51719882415E7,11166.136700275989,4.637077423147324,1.4,18.8
20680,38.112015,-76.377931,6.155,1.848,1119,481,279,86080,585,5718725.168499999,20442.270486148343,8.489273729457961,0.0,93.7
23359,37.884947,-75.587982,14.962,0.044,776,352,194,37076,374,4816656.929,24828.1285,10.310634485023366,5.6,64.4
23954,37.104953,-78.378902,63.552,0.094,2017,636,504,53533,973,1.532346102E7,30388.61878036688,12.61979696734208,15.0,83.9
24273,36.964719,-82.661557,63.287,0.235,6262,2861,1565,35596,3013,4.22508300575E7,26988.712908016605,11.207882785679608,17.9,89.3
24431,38.170011,-78.842838,14.211,0.101,2656,914,664,52854,1137,8670194.283499999,13057.52151129518,5.422532414527116,14.5,90.8
25021,37.92198,-81.680502,6.619,0.036,305,143,76,,149,1839096.23,24119.29481967213,10.016269769272254,30.7,93.6
25156,38.183259,-81.336855,0.253,0.267,105,62,26,25577,64,437180.30499999993,16654.487809523805,6.916281923515799,24.5,100.0
25559,38.325152,-82.229426,20.366,0.195,2152,674,538,48229,941,8488949.5455,15778.716627323418,6.552591339580525,3.8,80.6
26710,39.30169,-78.967455,82.461,0.177,2133,953,533,32422,1079,1.3460251107499998E7,25241.914875761835,10.482471845836237,6.6,78.6
27046,36.502219,-80.078264,40.646,0.13,2024,914,506,36269,1014,1.1935815441000002E7,23588.568065217394,9.795869364279767,28.6,86.4
