zid,mid,ddist
z1229,m45262,62.665906
z1229,m79633,77.697497
z1229,m22096,65.535398
z1229,m92485,65.994592
z1229,m69778,19.112757
z1229,m83926,59.521147
z2421,m97291,36.059413
z2421,m53740,54.633441
z2421,m71506,58.809055
z2421,m72505,57.773851
z2421,m9271,9.068913
z2421,m24607,73.222381
z2421,m61165,48.404816
z2421,m61786,65.594429
z2421,m49096,37.992499
z2713,m72505,
z2713,m61786,
z2713,m5167,
z4003,m49339,34.000189
z4003,m71263,46.098907
z4003,m24607,93.2877
z4030,m49339,57.310929
z4030,m71263,24.258953
z4030,m53740,75.044863
z4030,m71506,47.626859
z4030,m24607,34.108929
z4422,m4951,26.633833
z4924,m4951,48.30229
z4924,m49339,69.043039
z5489,m11755,20.507113
z7722,m89263,22.85279
z7722,m88462,33.011587
z7722,m63217,54.735346
z7921,m89263,44.206832
z7921,m25849,53.913893
z7921,m71749,77.30914
z7921,m88462,39.119045
z7921,m69076,78.455569
z7921,m56899,83.471899
z7921,m63217,45.037605
z7921,m1495,47.106771
z10027,m89263,60.802414
z10027,m71803,70.91958
z10027,m22096,65.563981
z10027,m88462,70.226751
z10027,m56899,68.170634
z10027,m63217,11.281615
z10027,m10162,39.298621
z10152,m89263,57.536487
z10152,m71803,75.827169
z10152,m22096,70.471571
z10152,m88462,66.960824
z10152,m56899,73.078223
z10152,m63217,7.000368
z10152,m10162,44.206211
z10305,m89263,46.813484
z10305,m88462,56.237821
z10305,m63217,14.376665
z10305,m10162,59.55905
z11730,m62407,112.79627
z11730,m22096,104.851418
z11730,m92485,126.78085
z11730,m63217,52.037973
z11730,m10162,78.586057
z12035,m970,37.066034
z12035,m45262,90.313196
z12035,m79633,62.397474
z12035,m33598,82.951811
z12035,m89785,66.803617
z12140,m970,18.91516
z12140,m45262,69.890589
z12140,m79633,39.421031
z12140,m33598,59.975369
z12140,m69778,32.964984
z12309,m970,6.331772
z12309,m79633,22.066134
z12309,m33598,51.662044
z12309,m69778,59.958592
z12771,m71803,39.957896
z12771,m25849,45.74659
z12771,m45262,67.065214
z12771,m56899,17.531988
z12771,m63217,92.551375
z12771,m10162,91.196164
z13335,m7732,74.378132
z13335,m86302,69.351239
z13335,m89785,31.58989
z13450,m970,63.192829
z13450,m79633,70.746217
z13450,m89785,48.373126
z13652,m92674,52.925913
z14060,m11350,55.75253
z15122,m94726,58.690995
z15122,m93592,48.557052
z15122,m69697,8.878152
z15122,m58168,25.586823
z15122,m89650,49.768726
z15122,m59275,72.209546
z15122,m43291,70.246635
z16242,m69697,61.474116
z16242,m43291,74.378753
z16412,m27766,18.142175
z16412,m97831,79.57963
z19536,m8434,97.019034
z19536,m25849,65.115351
z19536,m48664,50.080033
z19536,m47530,47.918282
z19536,m71749,20.039221
z19536,m88462,90.779224
z19536,m73693,18.095572
z19536,m80227,78.668078
z19536,m69076,58.397707
z19536,m37945,52.982457
z19536,m1495,27.770321
z19730,m90730,56.557206
z19730,m90658,95.300942
z19730,m47530,68.659653
z19730,m71749,65.925619
z19730,m3898,97.013442
z19730,m199,58.10877
z19730,m69076,49.98807
z19730,m4843,84.252341
z19730,m24580,31.21831
z19964,m78364,59.603168
z19964,m90730,91.288749
z19964,m90658,76.236032
z19964,m199,92.840313
z19964,m4843,71.429104
z19964,m24580,11.681778
z20004,m91261,28.175455
z20004,m92242,11.095825
z20004,m31600,54.215879
z20004,m199,66.227606
z20004,m31519,48.532197
z20004,m4843,37.909235
z20004,m49594,61.119313
z20004,m94294,59.722471
z21711,m21745,51.80558
z21711,m96103,57.069837
z21711,m36190,37.167939
z21711,m31519,44.994109
z21711,m15184,40.975081
z21711,m36784,71.99393
z21711,m1792,86.574405
z21711,m94294,77.818043
z22610,m15724,77.583786
z22610,m92242,72.699187
z22610,m37162,51.977079
z22610,m96103,30.147066
z22610,m31600,83.557027
z22610,m36190,61.764918
z23150,m31600,65.003505
z23150,m74746,20.080231
z23150,m95411,39.78764
z24020,m8002,35.059005
z24020,m75421,7.709352
z24020,m52201,57.898125
z24230,m43210,67.97428
z24230,m10351,51.775755
z24230,m45235,50.74055
z25123,m15481,43.585461
z25123,m40753,61.119935
z25123,m67672,55.631363
z25181,m15481,36.186173
z25181,m6139,55.116867
z25181,m40753,84.092649
z25630,m15481,86.988239
z25630,m6139,38.364079
z25630,m40753,95.297214
z26587,m94726,61.490893
z26587,m58168,82.267682
z26587,m89650,59.057604
z26587,m59275,36.078676
z26884,m37162,72.81849
z26884,m84630,98.472421
z26884,m59275,98.287252
z27837,m42400,70.474678
z27837,m75988,57.712335
z27837,m33814,53.86294
z27837,m35380,12.874811
z27837,m61840,40.028111
z27928,m35380,81.121873
z28012,m83548,64.56171
z28012,m32653,11.866326
z28012,m19558,41.610743
z28012,m15670,18.424899
z28012,m38647,52.778648
z28012,m75745,32.663619
z28021,m83548,51.61047
z28021,m32653,21.521813
z28021,m19558,64.551146
z28021,m15670,41.365302
z28021,m38647,39.603093
z28021,m75745,47.66352
z28168,m83548,64.465397
z28168,m32653,33.758476
z28168,m19558,76.787809
z28168,m15670,53.601965
z28168,m38647,20.771196
z28168,m75745,67.840685
z29482,m15508,18.742419
z29676,m83548,77.614233
z29676,m35461,46.522683
z29676,m2413,42.686337
z29676,m3358,69.297179
z29676,m55603,61.55303
z30529,m2413,58.433747
z30529,m32194,31.191591
z30529,m3817,59.797035
z30529,m3763,23.802866
z31047,m52822,28.829138
z31047,m91783,13.340218
z31057,m901,74.390559
z31057,m52822,35.762398
z31057,m91783,25.643989
z31637,m89974,34.871351
z31637,m901,56.727462
z32220,m32167,66.908629
z32220,m77230,62.063176
z32220,m42346,23.443714
z32309,m89974,72.144302
z32309,m86464,15.029105
z32656,m32167,36.095453
z32656,m77230,54.427767
z32656,m42346,49.060362
z32656,m45937,74.579456
z32656,m64567,56.848008
z33158,m56602,48.025779
z34108,m63838,67.763635
z34108,m8974,6.594612
z34108,m13510,33.319166
z35045,m89110,71.2458
z35045,m7786,54.70552
z35045,m58600,42.596238
z35987,m32113,17.432569
z35987,m2629,45.662083
z35987,m7786,49.914127
z36064,m4033,51.007118
z36064,m58600,22.317168
z36607,m35920,69.091506
z36607,m67807,37.661308
z36607,m68482,55.855678
z36607,m22285,22.854654
z36607,m57925,5.840889
z37022,m60733,57.922358
z37022,m9379,42.19856
z37022,m61273,47.713851
z37022,m17317,78.274129
z38457,m40780,49.107587
z38457,m29953,36.200464
z38457,m22690,47.540489
z39202,m42211,3.601467
z39347,m37594,65.069991
z41527,m6139,127.885026
z41527,m40753,81.94519
z42157,m9379,53.564061
z42729,m9379,61.347356
z42729,m26750,52.467962
z43107,m19234,48.834805
z43107,m67672,77.972143
z43107,m61705,30.731776
z43720,m19234,74.765867
z43720,m67672,56.437281
z43720,m61705,48.604276
z46049,m45694,15.743061
z46049,m41212,40.24062
z46049,m60625,49.207627
z46049,m2386,43.148637
z46049,m46018,43.658161
z47119,m19126,71.375045
z47119,m51755,24.619969
z47119,m26750,61.177722
z47948,m22204,68.147643
z47948,m46018,39.128987
z47948,m43885,56.336619
z48214,m29872,69.834666
z48214,m23824,21.471482
z48214,m83332,51.561382
z48214,m87868,67.545534
z48214,m71155,53.807638
z48214,m2602,42.206638
z48214,m58357,42.875234
z48304,m29872,43.261727
z48304,m23824,8.712867
z48304,m83332,39.154463
z48304,m71155,55.702199
z48304,m2602,45.868379
z48304,m58357,63.626546
z48329,m47719,65.56336
z48329,m29872,28.811739
z48329,m23824,20.787352
z48329,m83332,33.365148
z48329,m77149,68.226557
z48329,m71155,60.576856
z48329,m2602,46.645714
z48329,m58357,59.723092
z48353,m47719,47.270192
z48353,m29872,29.413227
z48353,m23824,39.006577
z48353,m83332,15.07198
z48353,m77149,67.12673
z48353,m42157,63.380483
z48353,m2602,34.753912
z48353,m58357,68.937406
z49451,m34300,31.102114
z49451,m39430,35.412566
z49451,m60841,16.236429
z51250,m82252,55.868105
z51250,m82225,49.709074
z52175,m92593,62.986534
z52201,m22366,77.752177
z52201,m14752,49.114422
z52201,m41590,31.123862
z52215,m92593,46.517712
z52215,m14752,47.285726
z52215,m41590,62.159489
z54005,m26038,65.872181
z54005,m57628,70.701478
z55705,m24850,71.119661
z58005,m29089,16.036969
z58005,m34219,62.68144
z60642,m56656,65.17376
z60642,m73153,72.499727
z60642,m22960,66.9863
z60642,m44506,59.31423
z60642,m76474,53.016011
z60642,m16264,21.664728
z60642,m43885,58.845716
z60661,m56656,63.315239
z60661,m73153,74.24143
z60661,m22960,65.127779
z60661,m44506,61.055933
z60661,m76474,54.757715
z60661,m16264,19.806207
z60661,m43885,56.987195
z61071,m75718,79.885345
z61071,m22960,66.509708
z61071,m22366,58.379688
z61917,m15211,46.766881
z61917,m22204,39.334039
z61917,m22717,61.671091
z61917,m87139,43.379166
z62040,m1765,15.038426
z62040,m77770,21.62496
z62201,m1765,28.642105
z62201,m77770,14.463036
z62433,m87139,44.63185
z62441,m15211,76.478366
z62441,m22204,50.822571
z62441,m87139,23.55991
z62851,m13591,70.973639
z62954,m13591,47.861116
z62954,m28333,59.194305
z63366,m1765,43.98376
z63366,m77770,32.84071
z65323,m48826,69.301529
z66762,m43399,28.054909
z67230,m95077,9.17641
z67468,m53848,52.535692
z68844,m34246,41.499518
z68955,m34246,31.673154
z70773,m36514,66.555068
z70773,m5680,31.09155
z70773,m46045,61.658042
z73038,m65080,83.59928
z73038,m48394,41.328641
z73038,m63433,72.105156
z73078,m65080,25.480568
z73078,m63433,48.169938
z73438,m48394,77.2004
z74107,m88948,9.313733
z74423,m88948,57.109605
z74423,m30925,63.437649
z76205,m22042,36.192386
z76205,m52687,30.603774
z76205,m81631,67.994785
z76205,m23500,10.274994
z76374,m95104,42.968439
z77302,m19755,13.45455
z77302,m40429,39.682628
z77444,m46801,38.186367
z77444,m87220,53.077527
z77444,m40429,56.070051
z77530,m46801,69.331976
z77530,m87220,34.437634
z77530,m19755,40.456236
z77530,m40429,18.551037
z77590,m46801,43.686123
z77590,m87220,8.257402
z77590,m19755,66.672508
z77590,m40429,42.95042
z78064,m78580,46.931545
z78102,m20287,65.523592
z78102,m90514,56.440388
z78616,m79201,27.9965
z78616,m4384,46.155452
z80435,m9298,93.753107
z80435,m46126,93.387119
z80435,m23527,81.237448
z82210,m16237,44.435497
z83686,m60976,12.314334
z83686,m8785,24.695155
z85375,m4549,20.613368
z85375,m69184,42.444002
z92106,m78661,21.349693
z92285,m41347,62.392503
z92285,m90541,49.037993
z92285,m75340,86.569435
z92285,m38215,77.080475
z92536,m41347,46.555615
z92536,m60799,37.647638
z92536,m75340,61.780452
z92536,m78661,65.471397
z92536,m57709,76.655457
z92536,m38215,24.139649
z93643,m31843,45.382466
z93643,m56251,80.5266
z93643,m52984,44.198754
z93664,m90946,102.065189
z93664,m31843,54.445787
z93664,m36703,89.087231
z93664,m52984,62.409901
z93668,m90946,74.256343
z93668,m31843,35.902206
z93668,m56251,69.051116
z93668,m36703,61.278384
z93668,m52984,34.130677
z94922,m68887,23.631989
z94922,m61057,49.357999
z94922,m90028,55.238656
z94922,m28657,66.009504
z94922,m79498,15.619408
z94922,m89866,74.594369
z95032,m79336,19.58997
z95032,m78310,59.299938
z95032,m54145,80.362558
z95032,m80362,61.855017
z95032,m33328,27.453422
z95032,m92890,40.308349
z95032,m19504,57.237607
z95032,m50527,45.640335
z95032,m79039,11.609699
z95032,m2683,82.321741
z95032,m88273,66.988785
z95032,m78904,40.392856
z95864,m54145,65.387512
z95864,m61057,68.925599
z95864,m85087,52.618334
z95864,m90028,64.955038
z95864,m28657,50.369592
z95864,m22420,23.642552
z95864,m96994,29.161571
z95864,m89866,41.071393
z95864,m77068,6.034136
z95864,m97939,51.094732
z95864,m2683,73.154652
z95864,m88273,76.814528
z95864,m50851,40.284737
z96024,m73774,51.085411
z97206,m78229,53.303085
z97206,m51283,56.204888
z97206,m71317,5.020058
z98817,m93862,39.631055
z98853,m93862,66.971387
z98941,m97507,65.239626
z98941,m93862,71.971561
z2465,m97291,26.556783
z2465,m53740,63.83222
z2465,m71506,68.007834
z2465,m72505,50.328581
z2465,m9271,5.173537
z2465,m61165,57.603595
z2465,m61786,58.149159
z2465,m49096,45.371282
z4427,m4951,19.97522
z4469,m4951,8.878773
z4911,m49339,69.928493
z6039,m62407,79.589572
z6039,m970,76.365277
z6039,m71803,62.741713
z6039,m37243,54.225821
z6039,m45262,41.689036
z6039,m22096,43.575519
z6039,m92485,45.721735
z6039,m69778,47.324251
z6039,m56899,79.652952
z6039,m83926,79.554154
z6039,m10162,74.448968
z7081,m89263,44.305009
z7081,m25849,67.82018
z7081,m88462,45.965934
z7081,m56899,77.289877
z7081,m63217,23.951995
z7081,m1495,66.007019
z7081,m10162,65.414231
z7832,m89263,85.506268
z7832,m25849,15.280139
z7832,m71749,68.175604
z7832,m88462,67.608914
z7832,m80227,66.102089
z7832,m56899,68.785791
z7832,m37945,62.606876
z7832,m63217,72.564971
z7832,m1495,34.537054
z8014,m89263,61.476602
z8014,m90730,35.984227
z8014,m47530,67.78849
z8014,m71749,54.640897
z8014,m88462,54.474991
z8014,m3898,66.732159
z8014,m73693,62.94428
z8014,m199,66.755771
z8014,m69076,19.827333
z8014,m24580,63.320831
z8014,m1495,76.563494
z8052,m89263,41.538664
z8052,m90730,44.872321
z8052,m71749,53.63179
z8052,m88462,31.21831
z8052,m3898,52.85694
z8052,m73693,75.222575
z8052,m69076,18.844946
z8052,m1495,75.74142
z11365,m89263,68.31852
z11365,m71803,82.611921
z11365,m22096,67.02234
z11365,m56899,79.862975
z11365,m63217,10.250761
z11365,m10162,40.756979
z11501,m62407,81.100125
z11501,m89263,81.832722
z11501,m71803,88.744855
z11501,m22096,73.155273
z11501,m63217,23.764963
z11501,m10162,46.889913
z12566,m71803,26.456121
z12566,m45262,40.131258
z12566,m22096,65.076205
z12566,m56899,17.275983
z12566,m10162,78.62334
z12752,m7732,79.480211
z12752,m71803,69.558155
z12752,m25849,62.162595
z12752,m45262,72.269198
z12752,m80227,75.103893
z12752,m56899,44.245978
z12919,m11755,61.608954
z13114,m92674,63.5787
z13114,m86302,37.043044
z13114,m89785,65.639789
z13368,m92674,42.863428
z13368,m86302,83.557648
z13368,m89785,45.627908
z13425,m86302,51.646509
z13425,m89785,20.91784
z13775,m7732,56.552856
z13775,m89785,73.666662
z15544,m21745,50.921369
z15544,m69697,75.751362
z15544,m58168,62.782724
z15544,m89650,56.008535
z15544,m1792,60.434562
z15544,m59275,73.921424
z15544,m43291,23.5916
z16427,m27766,19.695603
z16546,m27766,3.827647
z16630,m21745,74.129583
z16630,m1792,14.735818
z16630,m43291,31.150581
z16630,m84493,59.162615
z18058,m8434,72.807305
z18058,m25849,24.765992
z18058,m71749,59.032127
z18058,m73693,61.58472
z18058,m80227,54.45635
z18058,m37945,35.938867
z18058,m1495,41.185104
z19945,m78364,26.610843
z19945,m90658,49.118771
z19945,m24580,53.619984
z20851,m91261,54.050595
z20851,m92242,18.739934
z20851,m96103,79.295663
z20851,m31600,68.405512
z20851,m199,64.4306
z20851,m36190,66.405939
z20851,m31519,30.645406
z20851,m36784,77.891986
z20851,m4843,35.778553
z20851,m94294,34.049277
z23091,m90892,80.865247
z23091,m31600,84.802876
z23091,m74746,58.327492
z23091,m95411,41.870476
z23091,m49594,116.776152
z24017,m8002,34.54886
z24017,m75421,2.344434
z24017,m52201,60.420271
z24245,m43210,53.483283
z24245,m10351,51.4427
z24245,m45235,36.249553
z24873,m6139,81.084591
z24873,m10351,94.644153
z25704,m15481,55.814667
z25704,m40753,9.344801
z25913,m15481,85.888412
z25913,m6139,25.164912
z26034,m94726,46.929059
z26034,m766,83.858392
z26034,m13375,62.004767
z26034,m93592,27.818167
z26034,m97831,48.069275
z26034,m69697,43.617772
z26034,m58168,63.872609
z26133,m15481,65.373842
z26133,m67672,18.195613
z26807,m37162,44.211803
z26807,m84630,69.865734
z29078,m18964,29.596531
z29078,m85708,34.718494
z29078,m30061,54.273045
z29078,m75745,70.761751
z29341,m83548,21.157068
z29341,m35461,54.287337
z29341,m32653,38.682842
z29341,m15670,58.526331
z29341,m38647,74.435919
z29341,m55603,50.168889
z29341,m75745,48.570722
z29410,m15508,4.117206
z29492,m15508,8.282878
z30288,m14185,56.234093
z30288,m32194,58.151644
z30288,m3817,13.118389
z30288,m3763,76.670991
z31307,m39079,55.010613
z31307,m39133,47.529925
z31307,m79768,22.325246
z31560,m11026,49.746356
z31560,m39133,39.296757
z31788,m89974,32.722028
z31788,m901,49.502779
z31788,m86464,64.750606
z32082,m77230,27.582667
z32082,m42346,25.007705
z32129,m87787,41.372137
z32129,m67134,10.169982
z32129,m77230,57.200946
z32129,m23311,22.488666
z32129,m65863,52.456777
z32129,m45937,72.246207
z32129,m48799,63.455669
z32408,m31060,65.988378
z32408,m67294,10.842927
z35022,m89110,40.65756
z35022,m7786,22.966501
z37150,m60733,86.443296
z37150,m9379,62.285627
z37150,m61273,78.40586
z37660,m43210,21.379519
z37660,m10351,33.104172
z37660,m59410,60.352541
z37660,m45235,1.646012
z37860,m45640,62.012845
z37860,m43210,60.069196
z37860,m3358,94.111638
z37860,m59410,10.334024
z37860,m45235,51.70119
z38391,m42265,15.9332
z38647,m56116,44.377709
z38647,m42265,63.233839
z39565,m35920,38.114909
z39565,m67807,32.438683
z39565,m22285,79.780333
z39565,m57925,40.651346
z40823,m43210,84.276575
z40823,m10351,85.997773
z40823,m59410,112.901282
z40823,m45235,67.042845
z41071,m16885,15.930093
z41071,m56926,42.947313
z41071,m22528,60.888784
z42086,m13591,63.244403
z42086,m13537,68.431609
z42104,m9379,31.812962
z42104,m61273,61.841968
z42104,m17317,69.466192
z42332,m9379,61.985505
z42332,m28333,78.828392
z42332,m66484,41.055237
z42332,m17317,76.387025
z42459,m13591,65.873424
z42459,m28333,47.790901
z42459,m66484,67.3759
z43933,m94726,18.963627
z43933,m93592,44.516896
z43933,m58168,72.538873
z43933,m67672,81.589144
z43933,m59275,97.387507
z44107,m17668,13.117767
z44107,m766,45.324679
z44107,m13375,61.311938
z44107,m51364,23.352994
z45064,m16885,33.890828
z45064,m83980,69.232557
z45064,m56926,15.132253
z45064,m22528,34.279806
z46222,m19126,47.595169
z46222,m45694,56.678373
z46222,m41212,5.163595
z46222,m60625,58.665518
z46222,m2386,40.577403
z46222,m8380,58.172771
z46222,m46018,60.543923
z46740,m49852,61.602119
z46740,m31087,39.315398
z46740,m60625,42.211609
z46740,m2386,69.345646
z47164,m19126,77.448948
z47164,m51755,32.543695
z47164,m8380,71.508018
z47164,m26750,57.223316
z47601,m28333,19.40418
z47601,m66484,28.58556
z50435,m92593,58.853172
z50652,m92593,31.717271
z50652,m2062,67.929541
z50652,m14752,83.309721
z51018,m82225,40.581753
z51554,m49933,79.945618
z51554,m65269,27.832458
z52032,m22366,67.802782
z52032,m14752,58.286482
z52032,m41590,72.123797
z52032,m24823,21.766011
z53217,m93916,31.563792
z53217,m73153,38.218057
z53217,m44506,46.882456
z53217,m76474,64.995427
z53217,m81118,47.712608
z53217,m30223,61.658663
z53217,m57466,20.620824
z53219,m93916,40.416468
z53219,m73153,28.74401
z53219,m44506,37.40841
z53219,m76474,55.52138
z53219,m81118,60.675033
z53219,m42562,69.492911
z53219,m30223,68.158827
z53219,m57466,11.223206
z53950,m45910,60.318987
z53956,m93916,50.024109
z53956,m2764,68.463921
z53956,m53200,44.114869
z53956,m42562,75.003853
z53956,m30223,39.147628
z53956,m66160,50.782803
z53956,m57466,73.325529
z54985,m93916,64.148498
z54985,m2764,17.207011
z54985,m34813,47.021644
z54985,m81118,65.741694
z54985,m30223,29.846944
z54985,m66160,5.781238
z55350,m53983,70.785985
z55350,m77338,51.479361
z55350,m57628,61.008709
z55455,m57628,8.221984
z56055,m53983,14.674302
z56201,m77338,67.226149
z56548,m29089,52.400854
z56548,m34219,55.025526
z56585,m29089,45.074888
z57065,m82252,35.718902
z58573,m7921,79.356558
z59433,m34759,40.347496
z60187,m75718,67.246655
z60187,m22960,43.352447
z60187,m44506,66.307141
z60187,m76474,46.84766
z60187,m16264,17.307673
z60187,m43885,72.549436
z61115,m6760,10.928055
z61115,m53200,65.695712
z61115,m75718,7.212255
z61115,m22960,40.417089
z61115,m76474,51.470661
z61115,m42562,26.468549
z61565,m8407,66.845249
z61565,m68509,26.633212
z61759,m83899,58.205704
z61759,m8407,22.484317
z61759,m68509,28.773214
z61759,m22717,61.688489
z61777,m83899,53.720646
z61777,m15211,43.121918
z61777,m8407,20.270371
z61777,m68509,59.020943
z61777,m22717,30.298681
z62548,m83899,27.145222
z62548,m15211,66.317705
z62548,m8407,47.354077
z62548,m68509,65.172517
z62548,m22717,25.886324
z62874,m13591,20.376626
z62874,m13537,74.637865
z66218,m88084,61.668605
z66218,m43912,13.983959
z66218,m77743,58.459223
z66218,m48232,34.266136
z66218,m48826,30.616201
z66431,m88084,32.824555
z66431,m53848,63.922319
z66431,m48232,57.118925
z66753,m43399,42.534101
z66861,m95077,60.822298
z66871,m88084,58.719578
z66871,m48232,57.396678
z67568,m95077,71.467629
z68450,m49933,54.737831
z68815,m34246,69.051116
z70345,m40375,42.253862
z70345,m62677,65.908221
z70345,m82468,100.009072
z70501,m5680,62.533554
z70501,m46045,7.904463
z70517,m5680,52.695384
z70517,m46045,23.578551
